,userId,title,rating,user,movie
5469,39,Ben-Hur (1959),4.0,38,618
5470,39,Best in Show (2000),5.0,38,635
5471,39,"Breakfast Club, The (1985)",5.0,38,869
5472,39,Charlotte's Web (1973),1.0,38,1082
5473,39,Cinderella (1950),3.0,38,1142
5474,39,Contact (1997),5.0,38,1249
5475,39,Cool Hand Luke (1967),4.0,38,1260
5476,39,"Dead Zone, The (1983)",5.0,38,1444
5477,39,Die Hard (1988),4.0,38,1543
5478,39,Dog Day Afternoon (1975),5.0,38,1596
5479,39,Drugstore Cowboy (1989),5.0,38,1680
5480,39,Dumbo (1941),3.0,38,1696
5481,39,E.T. the Extra-Terrestrial (1982),4.0,38,1706
5482,39,Election (1999),5.0,38,1742
5483,39,Fantasia (1940),1.0,38,1903
5484,39,Fargo (1996),5.0,38,1917
5485,39,"Fifth Element, The (1997)",2.0,38,1960
5486,39,"Fugitive, The (1993)",4.0,38,2155
5487,39,Ghost Dog: The Way of the Samurai (1999),5.0,38,2245
5488,39,Go (1999),5.0,38,2300
5489,39,"Godfather, The (1972)",4.0,38,2307
5490,39,"Godfather: Part II, The (1974)",5.0,38,2308
5491,39,Goldfinger (1964),3.0,38,2331
5492,39,Goodfellas (1990),4.0,38,2356
5493,39,Grosse Pointe Blank (1997),4.0,38,2412
5494,39,Hard Core Logo (1996),5.0,38,2488
5495,39,Heavy Metal (1981),4.0,38,2546
5496,39,High Fidelity (2000),5.0,38,2588
5497,39,"Hunt for Red October, The (1990)",4.0,38,2729
5498,39,"Hurricane, The (1999)",3.0,38,2737
5499,39,Indiana Jones and the Last Crusade (1989),5.0,38,2870
5500,39,Jackie Brown (1997),5.0,38,2980
5501,39,Jaws (1975),5.0,38,2995
5502,39,"Jungle Book, The (1967)",3.0,38,3081
5503,39,King Kong (1933),5.0,38,3156
5504,39,L.A. Confidential (1997),2.0,38,3221
5505,39,Labyrinth (1986),4.0,38,3228
5506,39,Lady and the Tramp (1955),3.0,38,3235
5507,39,"Last of the Mohicans, The (1992)",4.0,38,3286
5508,39,"Limey, The (1999)",4.0,38,3367
5509,39,"Lion King, The (1994)",4.0,38,3375
5510,39,"Little Mermaid, The (1989)",2.0,38,3387
5511,39,"Matrix, The (1999)",5.0,38,3654
5512,39,Monty Python and the Holy Grail (1975),4.0,38,3828
5513,39,Mulan (1998),2.0,38,3886
5514,39,North by Northwest (1959),3.0,38,4096
5515,39,Pi (1998),5.0,38,4380
5516,39,Pinocchio (1940),3.0,38,4396
5517,39,Planet of the Apes (1968),4.0,38,4421
5518,39,Poltergeist (1982),4.0,38,4452
5519,39,"Princess Bride, The (1987)",5.0,38,4520
5520,39,Princess Mononoke (Mononoke-hime) (1997),5.0,38,4524
5521,39,Psycho (1960),5.0,38,4552
5522,39,Pulp Fiction (1994),5.0,38,4558
5523,39,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0,38,4608
5524,39,Raising Arizona (1987),4.0,38,4615
5525,39,Reservoir Dogs (1992),5.0,38,4695
5526,39,Robin Hood (1973),3.0,38,4760
5527,39,Robin Hood: Prince of Thieves (1991),4.0,38,4763
5528,39,Rocky (1976),2.0,38,4780
5529,39,Run Lola Run (Lola rennt) (1998),5.0,38,4836
5530,39,Seven (a.k.a. Se7en) (1995),3.0,38,4997
5531,39,"Shining, The (1980)",5.0,38,5063
5532,39,"Silence of the Lambs, The (1991)",5.0,38,5102
5533,39,"Simple Plan, A (1998)",5.0,38,5113
5534,39,"Sixth Sense, The (1999)",5.0,38,5140
5535,39,Sneakers (1992),3.0,38,5180
5536,39,Snow White and the Seven Dwarfs (1937),3.0,38,5186
5537,39,"South Park: Bigger, Longer and Uncut (1999)",5.0,38,5238
5538,39,Species II (1998),2.0,38,5257
5539,39,Star Wars: Episode IV - A New Hope (1977),5.0,38,5324
5540,39,Star Wars: Episode V - The Empire Strikes Back (1980),5.0,38,5325
5541,39,Star Wars: Episode VI - Return of the Jedi (1983),5.0,38,5326
5542,39,"Sword in the Stone, The (1963)",4.0,38,5481
5543,39,Terminator 2: Judgment Day (1991),4.0,38,5562
5544,39,"Texas Chainsaw Massacre, The (1974)",3.0,38,5572
5545,39,Thelma & Louise (1991),2.0,38,5727
5546,39,Titan A.E. (2000),4.0,38,5822
5547,39,Touch of Evil (1958),5.0,38,5873
5548,39,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.0,38,5958
5549,39,"Usual Suspects, The (1995)",5.0,38,6047
5550,39,Wallace & Gromit: A Close Shave (1995),4.0,38,6137
5551,39,Who Framed Roger Rabbit? (1988),4.0,38,6261
5552,39,Willy Wonka & the Chocolate Factory (1971),3.0,38,6293
5553,39,X-Men (2000),4.0,38,6371
5554,40,Ace Ventura: Pet Detective (1994),4.0,39,138
5555,40,Ace Ventura: When Nature Calls (1995),2.0,39,139
5556,40,Addams Family Values (1993),3.0,39,150
5557,40,Aladdin (1992),4.0,39,202
5558,40,"Amazing Panda Adventure, The (1995)",3.0,39,261
5559,40,Antonia's Line (Antonia) (1995),5.0,39,360
5560,40,Apollo 13 (1995),5.0,39,368
5561,40,"Aristocats, The (1970)",3.0,39,381
5562,40,Babe (1995),5.0,39,460
5563,40,Batman (1989),4.0,39,547
5564,40,Batman Forever (1995),3.0,39,550
5565,40,Beauty and the Beast (1991),3.0,39,582
5566,40,Billy Madison (1995),1.0,39,701
5567,40,Black Beauty (1994),3.0,39,712
5568,40,"Boys of St. Vincent, The (1992)",4.0,39,850
5569,40,Boys on the Side (1995),4.0,39,851
5570,40,"Brady Bunch Movie, The (1995)",3.0,39,854
5571,40,Braveheart (1995),4.0,39,861
5572,40,Carlito's Way (1993),5.0,39,1003
5573,40,Casper (1995),4.0,39,1023
5574,40,City Slickers II: The Legend of Curly's Gold (1994),3.0,39,1157
5575,40,Clerks (1994),5.0,39,1177
5576,40,"Client, The (1994)",5.0,39,1180
5577,40,Cliffhanger (1993),3.0,39,1181
5578,40,Clockers (1995),3.0,39,1183
5579,40,Coneheads (1993),3.0,39,1236
5580,40,"Corrina, Corrina (1994)",4.0,39,1277
5581,40,"Crow, The (1994)",3.0,39,1327
5582,40,Dances with Wolves (1990),4.0,39,1374
5583,40,Dangerous Minds (1995),4.0,39,1380
5584,40,Dave (1993),4.0,39,1405
5585,40,Desperado (1995),5.0,39,1506
5586,40,Destiny Turns on the Radio (1995),3.0,39,1512
5587,40,Die Hard: With a Vengeance (1995),4.0,39,1545
5588,40,Dolores Claiborne (1995),5.0,39,1605
5589,40,Don Juan DeMarco (1995),4.0,39,1609
5590,40,Dumb & Dumber (Dumb and Dumber) (1994),1.0,39,1693
5591,40,Ed Wood (1994),4.0,39,1722
5592,40,"Firm, The (1993)",4.0,39,1989
5593,40,First Knight (1995),2.0,39,1995
5594,40,French Kiss (1995),4.0,39,2114
5595,40,"Fugitive, The (1993)",3.0,39,2155
5596,40,Get Shorty (1995),4.0,39,2235
5597,40,Happy Gilmore (1996),1.0,39,2482
5598,40,Heavy Metal (1981),4.0,39,2546
5599,40,Homeward Bound II: Lost in San Francisco (1996),4.0,39,2644
5600,40,How to Make an American Quilt (1995),4.0,39,2709
5601,40,I.Q. (1994),4.0,39,2779
5602,40,"Indian in the Cupboard, The (1995)",4.0,39,2868
5603,40,It's My Party (1996),5.0,39,2953
5604,40,Johnny Mnemonic (1995),4.0,39,3051
5605,40,Judge Dredd (1995),4.0,39,3069
5606,40,"Jungle Book, The (1994)",4.0,39,3082
5607,40,Junior (1994),2.0,39,3085
5608,40,Legends of the Fall (1994),4.0,39,3319
5609,40,Like Water for Chocolate (Como agua para chocolate) (1992),5.0,39,3362
5610,40,"Lion King, The (1994)",5.0,39,3375
5611,40,"Madness of King George, The (1994)",5.0,39,3538
5612,40,Major Payne (1995),3.0,39,3554
5613,40,"Man Without a Face, The (1993)",5.0,39,3578
5614,40,Mary Shelley's Frankenstein (Frankenstein) (1994),1.0,39,3632
5615,40,"Mask, The (1994)",4.0,39,3636
5616,40,Mortal Kombat (1995),3.0,39,3839
5617,40,Mr. Holland's Opus (1995),5.0,39,3864
5618,40,Muppet Treasure Island (1996),4.0,39,3902
5619,40,"NeverEnding Story III, The (1994)",3.0,39,4019
5620,40,"Nightmare Before Christmas, The (1993)",3.0,39,4054
5621,40,Nine Months (1995),3.0,39,4065
5622,40,Nobody's Fool (1994),5.0,39,4087
5623,40,Othello (1995),4.0,39,4227
5624,40,Outbreak (1995),3.0,39,4242
5625,40,"Paper, The (1994)",4.0,39,4286
5626,40,"Piano, The (1993)",3.0,39,4382
5627,40,Pocahontas (1995),2.0,39,4431
5628,40,Pulp Fiction (1994),5.0,39,4558
5629,40,Quiz Show (1994),5.0,39,4593
5630,40,"Ref, The (1994)",5.0,39,4670
5631,40,"Remains of the Day, The (1993)",3.0,39,4677
5632,40,"River Wild, The (1994)",3.0,39,4749
5633,40,Rob Roy (1995),4.0,39,4759
5634,40,"Santa Clause, The (1994)",4.0,39,4887
5635,40,"Secret of Roan Inish, The (1994)",5.0,39,4972
5636,40,Sense and Sensibility (1995),5.0,39,4986
5637,40,"Shawshank Redemption, The (1994)",5.0,39,5044
5638,40,Star Trek: Generations (1994),3.0,39,5317
5639,40,Stargate (1994),3.0,39,5332
5640,40,Stuart Saves His Family (1995),3.0,39,5405
5641,40,Tales from the Hood (1995),3.0,39,5516
5642,40,Tank Girl (1995),4.0,39,5529
5643,40,Taxi Driver (1976),5.0,39,5539
5644,40,Three Colors: Blue (Trois couleurs: Bleu) (1993),5.0,39,5777
5645,40,Three Colors: Red (Trois couleurs: Rouge) (1994),5.0,39,5778
5646,40,Three Colors: White (Trzy kolory: Bialy) (1994),5.0,39,5779
5647,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",5.0,39,5838
5648,40,Tombstone (1993),5.0,39,5853
5649,40,Toy Story (1995),5.0,39,5884
5650,40,True Lies (1994),3.0,39,5938
5651,40,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",3.0,39,5994
5652,40,Unstrung Heroes (1995),4.0,39,6032
5653,40,Waterworld (1995),2.0,39,6173
5654,40,What's Eating Gilbert Grape (1993),5.0,39,6222
5655,40,While You Were Sleeping (1995),3.0,39,6242
5656,40,Wyatt Earp (1994),3.0,39,6369
5657,41,(500) Days of Summer (2009),3.5,40,3
5658,41,13 Going on 30 (2004),2.5,40,28
5659,41,2001: A Space Odyssey (1968),2.0,40,48
5660,41,21 Grams (2003),3.5,40,53
5661,41,300 (2007),2.0,40,73
5662,41,"40-Year-Old Virgin, The (2005)",4.0,40,83
5663,41,50 First Dates (2004),5.0,40,91
5664,41,About a Boy (2002),4.0,40,129
5665,41,Alien (1979),0.5,40,218
5666,41,Aliens (1986),2.0,40,223
5667,41,Along Came Polly (2004),5.0,40,248
5668,41,Amadeus (1984),4.5,40,258
5669,41,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0,40,264
5670,41,American Beauty (1999),4.0,40,268
5671,41,American Gangster (2007),2.0,40,272
5672,41,American History X (1998),4.0,40,276
5673,41,Amores Perros (Love's a Bitch) (2000),4.0,40,308
5674,41,Anchorman: The Legend of Ron Burgundy (2004),3.5,40,319
5675,41,Anger Management (2003),5.0,40,338
5676,41,Apocalypse Now (1979),2.0,40,366
5677,41,As Good as It Gets (1997),4.0,40,402
5678,41,"Aviator, The (2004)",4.0,40,446
5679,41,Babel (2006),4.0,40,462
5680,41,Batman v Superman: Dawn of Justice (2016),0.5,40,552
5681,41,"Beach, The (2000)",4.0,40,572
5682,41,Beauty and the Beast (1991),4.0,40,582
5683,41,Bedazzled (2000),4.0,40,592
5684,41,Before Midnight (2013),1.5,40,601
5685,41,Before Sunrise (1995),2.0,40,603
5686,41,"Big Lebowski, The (1998)",4.0,40,674
5687,41,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),3.0,40,705
5688,41,Black Swan (2010),3.5,40,733
5689,41,Blade Runner (1982),2.0,40,737
5690,41,Blood Diamond (2006),4.0,40,758
5691,41,Blue Jasmine (2013),3.0,40,777
5692,41,"Bourne Identity, The (2002)",2.0,40,833
5693,41,"Bourne Ultimatum, The (2007)",3.5,40,836
5694,41,Boyhood (2014),3.5,40,845
5695,41,Bridget Jones's Diary (2001),4.0,40,889
5696,41,Bruce Almighty (2003),4.0,40,924
5697,41,Burn After Reading (2008),3.0,40,948
5698,41,"Cabin in the Woods, The (2012)",2.0,40,964
5699,41,Cast Away (2000),5.0,40,1026
5700,41,Catch Me If You Can (2002),4.0,40,1036
5701,41,Chocolat (2000),3.5,40,1117
5702,41,City of God (Cidade de Deus) (2002),4.0,40,1161
5703,41,"Clockwork Orange, A (1971)",5.0,40,1186
5704,41,Closer (2004),4.0,40,1189
5705,41,Contact (1997),2.0,40,1249
5706,41,Coraline (2009),4.0,40,1270
5707,41,Corpse Bride (2005),3.5,40,1276
5708,41,Crash (2004),4.0,40,1297
5709,41,"Crazy, Stupid, Love. (2011)",4.0,40,1302
5710,41,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",3.5,40,1325
5711,41,"Dark Knight Rises, The (2012)",1.0,40,1393
5712,41,Deadpool (2016),0.5,40,1448
5713,41,Death Proof (2007),0.5,40,1459
5714,41,"Departed, The (2006)",3.5,40,1499
5715,41,Dirty Dancing (1987),1.5,40,1553
5716,41,Django Unchained (2012),4.0,40,1579
5717,41,Donnie Darko (2001),5.0,40,1615
5718,41,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),2.0,40,1642
5719,41,Drive (2011),3.5,40,1671
5720,41,Duplex (2003),5.0,40,1702
5721,41,E.T. the Extra-Terrestrial (1982),3.0,40,1706
5722,41,Erin Brockovich (2000),3.0,40,1805
5723,41,Eternal Sunshine of the Spotless Mind (2004),4.0,40,1818
5724,41,Ex Machina (2015),0.5,40,1849
5725,41,Eyes Wide Shut (1999),5.0,40,1871
5726,41,Fargo (1996),4.0,40,1917
5727,41,Fear and Loathing in Las Vegas (1998),3.0,40,1938
5728,41,"Few Good Men, A (1992)",2.5,40,1954
5729,41,Fifty Shades of Grey (2015),0.5,40,1961
5730,41,Fight Club (1999),4.0,40,1962
5731,41,Finding Nemo (2003),4.0,40,1978
5732,41,Forgetting Sarah Marshall (2008),4.0,40,2070
5733,41,Forrest Gump (1994),2.0,40,2074
5734,41,Four Weddings and a Funeral (1994),4.0,40,2084
5735,41,Full Metal Jacket (1987),2.0,40,2157
5736,41,"Full Monty, The (1997)",2.0,40,2158
5737,41,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",4.0,40,2284
5738,41,Gladiator (2000),4.0,40,2292
5739,41,Gone Girl (2014),3.0,40,2336
5740,41,Gone with the Wind (1939),3.0,40,2339
5741,41,Good Will Hunting (1997),3.0,40,2349
5742,41,Goodfellas (1990),2.0,40,2356
5743,41,"Grand Budapest Hotel, The (2014)",3.5,40,2372
5744,41,"Great Gatsby, The (2013)",3.0,40,2388
5745,41,Groundhog Day (1993),3.0,40,2413
5746,41,"Hangover, The (2009)",3.0,40,2470
5747,41,Harry Potter and the Chamber of Secrets (2002),1.0,40,2504
5748,41,Harry Potter and the Order of the Phoenix (2007),0.5,40,2509
5749,41,Her (2013),3.0,40,2569
5750,41,Hitch (2005),3.0,40,2614
5751,41,"Holiday, The (2006)",3.0,40,2629
5752,41,Horrible Bosses (2011),5.0,40,2660
5753,41,"Hunt, The (Jagten) (2012)",4.0,40,2731
5754,41,I Am Sam (2001),3.0,40,2750
5755,41,In Bruges (2008),4.5,40,2824
5756,41,Incendies (2010),4.0,40,2852
5757,41,Inception (2010),0.5,40,2853
5758,41,"Incredibles, The (2004)",3.0,40,2861
5759,41,Indiana Jones and the Temple of Doom (1984),2.0,40,2871
5760,41,Inglourious Basterds (2009),4.0,40,2876
5761,41,Inside Job (2010),2.0,40,2884
5762,41,Into the Wild (2007),4.0,40,2904
5763,41,Intouchables (2011),4.0,40,2907
5764,41,"Island, The (2005)",3.0,40,2939
5765,41,John Wick (2014),0.5,40,3044
5766,41,Julie & Julia (2009),3.0,40,3073
5767,41,Juno (2007),2.5,40,3087
5768,41,Kill Bill: Vol. 1 (2003),5.0,40,3138
5769,41,Kill Bill: Vol. 2 (2004),5.0,40,3139
5770,41,"King's Speech, The (2010)",3.0,40,3167
5771,41,Knocked Up (2007),3.5,40,3197
5772,41,Lars and the Real Girl (2007),4.0,40,3254
5773,41,Let the Right One In (Låt den rätte komma in) (2008),4.0,40,3327
5774,41,Liar Liar (1997),3.0,40,3338
5775,41,Life Is Beautiful (La Vita è bella) (1997),4.0,40,3345
5776,41,Little Miss Sunshine (2006),4.0,40,3388
5777,41,"Lord of the Rings: The Two Towers, The (2002)",2.0,40,3447
5778,41,Lost in Translation (2003),3.5,40,3463
5779,41,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.0,40,3508
5780,41,Mad Max: Fury Road (2015),2.5,40,3527
5781,41,Magnolia (1999),4.0,40,3545
5782,41,Maleficent (2014),1.0,40,3559
5783,41,Man on Fire (2004),2.0,40,3589
5784,41,Marley & Me (2008),3.5,40,3622
5785,41,Mary and Max (2009),4.0,40,3633
5786,41,Match Point (2005),4.0,40,3648
5787,41,Matchstick Men (2003),3.0,40,3649
5788,41,"Matrix, The (1999)",2.0,40,3654
5789,41,Meet the Fockers (2004),3.0,40,3688
5790,41,Meet the Parents (2000),5.0,40,3689
5791,41,Memento (2000),4.0,40,3694
5792,41,Midnight in Paris (2011),3.5,40,3734
5793,41,Million Dollar Baby (2004),4.0,40,3753
5794,41,Minions (2015),3.0,40,3761
5795,41,Mr. Deeds (2002),3.0,40,3862
5796,41,Mulholland Drive (2001),5.0,40,3887
5797,41,My Best Friend's Wedding (1997),2.0,40,3927
5798,41,Mystic River (2003),3.0,40,3971
5799,41,Natural Born Killers (1994),3.0,40,3996
5800,41,Nightcrawler (2014),4.0,40,4052
5801,41,No Country for Old Men (2007),5.0,40,4074
5802,41,Notting Hill (1999),3.0,40,4109
5803,41,"O Brother, Where Art Thou? (2000)",4.0,40,4126
5804,41,Ocean's Eleven (2001),3.0,40,4133
5805,41,"Others, The (2001)",3.5,40,4231
5806,41,P.S. I Love You (2007),3.5,40,4258
5807,41,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",3.0,40,4276
5808,41,"Pianist, The (2002)",4.0,40,4381
5809,41,Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.0,40,4406
5810,41,"Place Beyond the Pines, The (2012)",3.0,40,4414
5811,41,"Prestige, The (2006)",3.0,40,4494
5812,41,Pretty Woman (1990),3.0,40,4498
5813,41,Prisoners (2013),5.0,40,4529
5814,41,Psycho (1960),4.0,40,4552
5815,41,Pulp Fiction (1994),5.0,40,4558
5816,41,"Pursuit of Happyness, The (2006)",3.5,40,4573
5817,41,Rain Man (1988),4.0,40,4610
5818,41,Ratatouille (2007),4.0,40,4629
5819,41,Remember the Titans (2000),0.5,40,4679
5820,41,Requiem for a Dream (2000),4.0,40,4690
5821,41,Reservoir Dogs (1992),2.0,40,4695
5822,41,Rosemary's Baby (1968),5.0,40,4812
5823,41,"Royal Tenenbaums, The (2001)",2.5,40,4819
5824,41,Run Lola Run (Lola rennt) (1998),4.0,40,4836
5825,41,Runaway Bride (1999),2.0,40,4841
5826,41,Saving Private Ryan (1998),2.0,40,4903
5827,41,Scarface (1983),2.0,40,4920
5828,41,"Secret Life of Walter Mitty, The (2013)",4.0,40,4966
5829,41,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",4.0,40,4969
5830,41,Senna (2010),1.0,40,4985
5831,41,"Separation, A (Jodaeiye Nader az Simin) (2011)",4.0,40,4987
5832,41,Seven (a.k.a. Se7en) (1995),3.5,40,4997
5833,41,Sex and the City (2008),3.0,40,5010
5834,41,Shallow Hal (2001),3.0,40,5031
5835,41,Shaun of the Dead (2004),2.0,40,5042
5836,41,Sherlock: The Abominable Bride (2016),1.0,40,5059
5837,41,"Shining, The (1980)",5.0,40,5063
5838,41,Shrek (2001),3.0,40,5083
5839,41,Sideways (2004),4.0,40,5097
5840,41,"Silence of the Lambs, The (1991)",4.0,40,5102
5841,41,Silver Linings Playbook (2012),4.0,40,5107
5842,41,"Simpsons Movie, The (2007)",4.0,40,5117
5843,41,Sleepy Hollow (1999),3.0,40,5155
5844,41,Snatch (2000),3.0,40,5178
5845,41,Something's Gotta Give (2003),4.5,40,5213
5846,41,Spirited Away (Sen to Chihiro no kamikakushi) (2001),3.5,40,5273
5847,41,Stand by Me (1986),5.0,40,5301
5848,41,Taxi Driver (1976),2.0,40,5539
5849,41,The Fault in Our Stars (2014),4.0,40,5634
5850,41,The Hateful Eight (2015),4.0,40,5652
5851,41,The Intern (2015),3.5,40,5665
5852,41,The Man from U.N.C.L.E. (2015),2.0,40,5686
5853,41,The Revenant (2015),4.0,40,5702
5854,41,Titanic (1997),5.0,40,5824
5855,41,Traffic (2000),3.5,40,5890
5856,41,Trainspotting (1996),4.0,40,5895
5857,41,Tropic Thunder (2008),3.0,40,5932
5858,41,True Lies (1994),0.5,40,5938
5859,41,"Truman Show, The (1998)",3.0,40,5942
5860,41,Up (2009),4.0,40,6039
5861,41,"Usual Suspects, The (1995)",3.0,40,6047
5862,41,Vicky Cristina Barcelona (2008),3.0,40,6085
5863,41,Wedding Crashers (2005),4.0,40,6188
5864,41,"Wedding Singer, The (1998)",2.5,40,6191
5865,41,When Harry Met Sally... (1989),3.5,40,6226
5866,41,Whiplash (2014),4.0,40,6244
5867,41,"Whole Nine Yards, The (2000)",2.5,40,6266
5868,41,Wild (2014),4.0,40,6276
5869,41,Wild Tales (2014),5.0,40,6285
5870,41,"Wrestler, The (2008)",1.0,40,6361
5871,41,Yes Man (2008),3.0,40,6383
5872,41,You Don't Mess with the Zohan (2008),2.5,40,6390
5873,41,Zoolander (2001),5.0,40,6421
5874,42,20 Dates (1998),1.0,41,42
5875,42,2001: A Space Odyssey (1968),5.0,41,48
5876,42,2010: The Year We Make Contact (1984),4.0,41,49
5877,42,28 Days (2000),3.0,41,61
5878,42,8 Seconds (1994),4.0,41,102
5879,42,8MM (1999),4.0,41,103
5880,42,Above the Law (1988),2.0,41,130
5881,42,"Abyss, The (1989)",4.0,41,134
5882,42,Ace Ventura: Pet Detective (1994),2.0,41,138
5883,42,Ace Ventura: When Nature Calls (1995),2.0,41,139
5884,42,Addams Family Values (1993),2.0,41,150
5885,42,Air America (1990),5.0,41,189
5886,42,Air Force One (1997),4.0,41,192
5887,42,"Air Up There, The (1994)",2.0,41,194
5888,42,Airheads (1994),2.0,41,195
5889,42,Airplane! (1980),5.0,41,197
5890,42,Always (1989),5.0,41,257
5891,42,American History X (1998),5.0,41,276
5892,42,American Ninja (1985),2.0,41,279
5893,42,American Pie (1999),5.0,41,280
5894,42,"American President, The (1995)",5.0,41,287
5895,42,American Psycho (2000),4.0,41,288
5896,42,Anaconda (1997),2.0,41,311
5897,42,Analyze This (1999),4.0,41,314
5898,42,Angels in the Outfield (1994),2.0,41,336
5899,42,Another Stakeout (1993),2.0,41,355
5900,42,Antz (1998),3.0,41,362
5901,42,Any Given Sunday (1999),4.0,41,363
5902,42,Apollo 13 (1995),5.0,41,368
5903,42,Arlington Road (1999),4.0,41,384
5904,42,As Good as It Gets (1997),5.0,41,402
5905,42,"Astronaut's Wife, The (1999)",3.0,41,416
5906,42,Austin Powers: International Man of Mystery (1997),5.0,41,430
5907,42,Austin Powers: The Spy Who Shagged Me (1999),4.0,41,431
5908,42,Autumn in New York (2000),2.0,41,437
5909,42,Back to School (1986),3.0,41,483
5910,42,Back to the Future (1985),4.0,41,484
5911,42,Back to the Future Part II (1989),4.0,41,485
5912,42,Batman (1989),3.0,41,547
5913,42,Batman Forever (1995),2.0,41,550
5914,42,"Beautician and the Beast, The (1997)",2.0,41,576
5915,42,Bedazzled (2000),2.0,41,592
5916,42,Being Human (1993),3.0,41,610
5917,42,Being John Malkovich (1999),4.0,41,611
5918,42,Beverly Hills Cop (1984),4.0,41,644
5919,42,Beverly Hills Cop II (1987),4.0,41,645
5920,42,Beverly Hills Cop III (1994),3.0,41,646
5921,42,Beverly Hills Ninja (1997),2.0,41,647
5922,42,"Big Chill, The (1983)",4.0,41,663
5923,42,Big Daddy (1999),4.0,41,665
5924,42,Big Momma's House (2000),3.0,41,675
5925,42,Big Top Pee-Wee (1988),2.0,41,682
5926,42,"Birdcage, The (1996)",1.0,41,704
5927,42,Blind Date (1987),3.0,41,749
5928,42,Blue Chips (1994),3.0,41,772
5929,42,"Bodyguard, The (1992)",4.0,41,799
5930,42,Boiler Room (2000),4.0,41,801
5931,42,"Bone Collector, The (1999)",3.0,41,804
5932,42,Boogie Nights (1997),5.0,41,812
5933,42,Boomerang (1992),3.0,41,814
5934,42,Booty Call (1997),2.0,41,819
5935,42,Born on the Fourth of July (1989),4.0,41,823
5936,42,Bounce (2000),2.0,41,828
5937,42,Bowfinger (1999),2.0,41,837
5938,42,Boys Don't Cry (1999),3.0,41,846
5939,42,Braveheart (1995),4.0,41,861
5940,42,"Breakfast Club, The (1985)",4.0,41,869
5941,42,"Bright Lights, Big City (1988)",5.0,41,894
5942,42,Bring It On (2000),2.0,41,895
5943,42,Brokedown Palace (1999),4.0,41,903
5944,42,Broken Arrow (1996),3.0,41,906
5945,42,"Brothers McMullen, The (1995)",4.0,41,922
5946,42,Buffy the Vampire Slayer (1992),4.0,41,933
5947,42,Bull Durham (1988),4.0,41,936
5948,42,Bulworth (1998),2.0,41,944
5949,42,"Cable Guy, The (1996)",2.0,41,966
5950,42,Caddyshack (1980),4.0,41,967
5951,42,"Cannonball Run, The (1981)",4.0,41,987
5952,42,Cape Fear (1991),3.0,41,989
5953,42,Casablanca (1942),5.0,41,1016
5954,42,Casino (1995),5.0,41,1019
5955,42,Cast Away (2000),4.0,41,1026
5956,42,Casualties of War (1989),4.0,41,1028
5957,42,Catch-22 (1970),4.0,41,1039
5958,42,Charlie's Angels (2000),3.0,41,1078
5959,42,"Christmas Story, A (1983)",4.0,41,1130
5960,42,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),5.0,41,1131
5961,42,City Slickers (1991),5.0,41,1156
5962,42,City Slickers II: The Legend of Curly's Gold (1994),3.0,41,1157
5963,42,City of Angels (1998),4.0,41,1159
5964,42,"Civil Action, A (1998)",3.0,41,1164
5965,42,Clean Slate (1994),4.0,41,1175
5966,42,Clear and Present Danger (1994),4.0,41,1176
5967,42,Clerks (1994),5.0,41,1177
5968,42,"Client, The (1994)",4.0,41,1180
5969,42,Cliffhanger (1993),4.0,41,1181
5970,42,Cocktail (1988),4.0,41,1200
5971,42,Cocoon (1985),4.0,41,1203
5972,42,Color of Night (1994),4.0,41,1217
5973,42,Coming to America (1988),5.0,41,1225
5974,42,Con Air (1997),3.0,41,1230
5975,42,Conspiracy Theory (1997),4.0,41,1246
5976,42,Cool Runnings (1993),2.0,41,1261
5977,42,Copycat (1995),5.0,41,1269
5978,42,Courage Under Fire (1996),2.0,41,1282
5979,42,Crimson Tide (1995),3.0,41,1314
5980,42,"Crow, The (1994)",2.0,41,1327
5981,42,Cruel Intentions (1999),5.0,41,1332
5982,42,"Crying Game, The (1992)",1.0,41,1340
5983,42,Dances with Wolves (1990),4.0,41,1374
5984,42,Days of Thunder (1990),4.0,41,1426
5985,42,Dead Man on Campus (1998),2.0,41,1436
5986,42,Dead Men Don't Wear Plaid (1982),4.0,41,1438
5987,42,Dead Poets Society (1989),5.0,41,1439
5988,42,Deep Blue Sea (1999),3.0,41,1479
5989,42,Deep Impact (1998),4.0,41,1481
5990,42,Deliverance (1972),5.0,41,1490
5991,42,Demolition Man (1993),4.0,41,1494
5992,42,Desperado (1995),3.0,41,1506
5993,42,Desperately Seeking Susan (1985),2.0,41,1508
